"Gene","K","l","Day","LeuLysMet"
"BPPMPM",88.96056,16.15267,14,"PMP"
"BPPPMP",113.54892,17.87257,14,"PPM"
"AMPPMM",118.43297,14.84597,14,"PPM"
"BMMMMM",122.96621,12.34094,14,"MMM"
"APMMMP",119.95227,12.30371,14,"MMM"
"BPMPMP",118.32489,14.87228,14,"MPM"
"BMMMPP",122.95089,13.57895,14,"MMP"
"BPPPPM",113.8598,18.30207,14,"PPP"
"BPPPMM",122.58239,14.56394,14,"PPM"
"AMPMPM",89.59693,15.84557,14,"PMP"
"APMPMP",121.96476,13.44592,14,"MPM"
"AMMMMP",92.75887,15.99133,14,"MMM"
"APPMPM",135.92777,12.52676,14,"PMP"
"BMPMPP",125.47964,12.21872,14,"PMP"
"BPPPPM",115.18008,17.37981,14,"PPP"
"BPMPMM",118.09891,13.64795,14,"MPM"
"BPMMPP",119.91717,11.99903,14,"MMP"
"APMPMM",117.34158,13.66397,14,"MPM"
"AMMPMP",117.44243,13.96002,14,"MPM"
"AMPMPP",120.60299,12.14197,14,"PMP"
"AMPMMM",119.38092,12.51163,14,"PMM"
"AMPMPP",119.82718,12.60111,14,"PMP"
"AMPMMP",122.9836,11.4961,14,"PMM"
"BPPPMP",110.24561,18.72601,14,"PPM"
"BPMMPM",122.12982,12.06631,14,"MMP"
"BMMPMM",118.61629,14.0154,14,"MPM"
"AMMPPM",119.87597,13.6207,14,"MPP"
"APMMPM",121.7825,12.91841,14,"MMP"
"BPPPMP",114.43339,17.10701,14,"PPM"
"BPMPMP",119.79606,14.33056,14,"MPM"
"AMPPPM",113.81035,18.00181,14,"PPP"
"APMPPP",123.45088,12.62073,14,"MPP"
"AMMMMP",124.47045,12.10165,14,"MMM"
"AMPMPM",84.52518,16.30013,14,"PMP"
"BPPMMM",85.42053,16.75556,14,"PMM"
"BMPMMM",128.55293,12.59057,14,"PMM"
"BPMPPP",131.09481,14.80313,14,"MPP"
"BMMPPP",123.37643,14.2844,14,"MPP"
"APMMPP",121.60301,11.78975,14,"MMP"
"BPPMMM",95.31354,16.61501,14,"PMM"
"BMMMMP",93.23681,16.57676,14,"MMM"
"AMMMMP",99.92473,15.04089,14,"MMM"
"BMPPPM",114.57878,16.30241,14,"PPP"
"APPPPM",108.93549,18.70296,14,"PPP"
"APPPMM",117.33457,15.05737,14,"PPM"
"IPPPPP",115.79964,15.04887,14,"PrPrPr"
"AMPMPM",79.07137,16.10843,14,"PMP"
"BMMMMM",119.46883,11.85912,14,"MMM"
"BPMPMP",118.84012,12.4832,14,"MPM"
"AMPMPP",78.3479,16.10932,14,"PMP"
"BPPPPM",116.74492,15.53474,14,"PPP"
"APMPMM",113.12785,16.48671,14,"MPM"
"AMMMMP",124.28691,11.75435,14,"MMM"
"APMPMP",118.09157,13.9076,14,"MPM"
"IPPPPP",118.30327,16.24054,14,"PrPrPr"
"BPPMMP",101.3478,16.35294,14,"PMM"
"AMMMPM",78.43735,17.61635,14,"MMP"
"BMMMPM",126.58235,12.54398,14,"MMP"
"BPPPMP",118.88361,16.76664,14,"PPM"
"AMPPPP",116.48585,19.04187,14,"PPP"
"BMMMMM",123.77067,17.28341,14,"MMM"
"AMMPMP",122.6608,15.16123,14,"MPM"
"BMPPMP",118.55651,14.19745,14,"PPM"
"BPPMPM",121.13665,11.57324,14,"PMP"
"AMMPPP",117.24067,13.36787,14,"MPP"
"BMMPMM",117.04812,12.68069,14,"MPM"
"APMMPM",121.80801,10.8732,14,"MMP"
"AMMMMM",120.8574,11.50731,14,"MMM"
"BPPMMM",120.01324,11.97849,14,"PMM"
"BPMMMP",120.34007,11.83152,14,"MMM"
"AMPMMP",96.90168,15.72938,14,"PMM"
"BMPMPM",119.84274,12.31587,14,"PMP"
"AMMMPM",119.23592,11.86462,14,"MMP"
"AMPMMM",122.69745,10.85866,14,"PMM"
"BPMPPM",118.54761,13.67489,14,"MPP"
"BPPMMM",93.75727,16.42379,14,"PMM"
"APPPMP",116.48465,15.81041,14,"PPM"
"AMMPMM",121.222,13.74287,14,"MPM"
"BPPPPM",118.54669,15.72881,14,"PPP"
"BPPMMP",102.50217,16.10459,14,"PMM"
"AMMMMP",83.59746,18.67551,14,"MMM"
"APPMPP",86.80613,16.97047,14,"PMP"
"APMMMP",90.49243,16.28355,14,"MMM"
"BPPMMP",128.02803,11.84075,14,"PMM"
"BMPPPM",130.56093,18.05793,14,"PPP"
"BMPPPP",120.19308,18.75624,14,"PPP"
"BPPPMM",118.29206,16.06626,14,"PPM"
"BMMMPM",122.57716,11.61556,14,"MMP"
"APMPPP",118.77451,13.14557,14,"MPP"
"APPMMP",101.06809,14.92814,14,"PMM"
"AMPMPM",119.96272,12.25821,14,"PMP"
"APMPMM",114.43544,15.2787,14,"MPM"
"BMMMMP",119.80913,11.73141,14,"MMM"
"BMPMPM",120.84397,12.38383,14,"PMP"
"BPMPMP",120.12833,12.98567,14,"MPM"
"BPMPMP",115.97078,15.67265,14,"MPM"
"BMPMMM",92.83005,16.11193,14,"PMM"
"APPPPM",108.70293,19.29529,14,"PPP"
"AMMPPP",118.74332,13.10309,14,"MPP"
"AMMMMP",120.72898,12.67701,14,"MMM"
"APPMPM",124.74412,11.29597,14,"PMP"
"IPPPPP",110.63636,18.53413,14,"PrPrPr"
"APMPPP",122.63045,13.71604,14,"MPP"
"IPPPPP",112.10864,19.69102,14,"PrPrPr"
"BMPMMM",95.69679,17.00047,14,"PMM"
"IPPPPP",113.63107,18.862,14,"PrPrPr"
"APPPPM",120.36371,16.6672,14,"PPP"
"IPPPPP",115.46154,20.49999,14,"PrPrPr"
"BMMMMP",133.08595,12.09674,14,"MMM"
"BPPMPP",125.06049,11.99863,14,"PMP"
"APPMPM",122.01579,11.67926,14,"PMP"
"APMMMM",74.89266,20.69604,14,"MMM"
"IPMMMP",123.08561,11.23611,14,"MMM"
"AMMPMM",118.00868,14.31644,14,"MPM"
"BPPPMP",119.95299,13.88547,14,"PPM"
"IPPPPP",110.4429,19.00225,14,"PrPrPr"
"APMPPM",118.79322,13.75052,14,"MPP"
"IPPPPP",109.11787,19.02646,14,"PrPrPr"
"APPPPM",115.0119,16.6608,14,"PPP"
"IPPPPP",110.75386,19.08158,14,"PrPrPr"
"BMPMPM",121.25783,12.88515,14,"PMP"
"APPMPP",122.57233,11.26977,14,"PMP"
"BPMMMP",122.54592,11.2955,14,"MMM"
"BMPPMP",116.00971,16.84918,14,"PPM"
"AMMPMP",120.86885,13.21154,14,"MPM"
"APMPMM",120.43121,14.46347,14,"MPM"
"IPPPPP",120.74175,14.68534,14,"PrPrPr"
"AMPMPP",123.67018,12.45413,14,"PMP"
"AMMMPM",126.05166,11.01826,14,"MMP"
"BPPPMM",119.24197,15.43333,14,"PPM"
"AMPMMM",126.7226,12.03539,14,"PMM"
"APMPMM",119.4714,16.12942,14,"MPM"
"BPMPMP",134.71964,13.11714,14,"MPM"
"BPMMPM",113.42237,18.34279,14,"MMP"
"BPPPMM",118.35244,15.99202,14,"PPM"
"APPPMP",113.5564,18.08718,14,"PPM"
"APMMPP",93.53283,16.23796,14,"MMP"
"BMPMMP",120.07708,12.75829,14,"PMM"
"AMPMMM",104.62523,14.56595,14,"PMM"
"AMMPPM",116.29887,15.48986,14,"MPP"
"BMMPPP",118.69321,11.98484,14,"MPP"
"AMMMPM",120.2606,10.61379,14,"MMP"
"APPMMP",122.07975,11.10662,14,"PMM"
"BPPMMP",118.7443,12.41369,14,"PMM"
"BPPMMP",97.57185,16.09854,14,"PMM"
"BPMPPM",119.07074,14.36112,14,"MPP"
"BMMPPM",119.2616,14.38586,14,"MPP"
"AMPPMP",112.28822,18.09239,14,"PPM"
"AMMPPM",120.40895,13.50665,14,"MPP"
"BMMPMP",116.16357,15.03461,14,"MPM"
"APMPMP",120.43711,13.26457,14,"MPM"
"AMMMMP",122.27882,12.45667,14,"MMM"
"BPPMPM",123.63322,11.12845,14,"PMP"
"APPMPM",122.82893,11.88935,14,"PMP"
"AMPMPP",123.6735,12.38581,14,"PMP"
"BPPPPM",109.6408,19.90554,14,"PPP"
"BMMPMM",132.81286,12.42362,14,"MPM"
"IPPPPP",120.73519,18.08073,14,"PrPrPr"
"IPPPPP",114.56213,17.8693,14,"PrPrPr"
"BPMMPM",120.50528,12.85485,14,"MMP"
"IMPPPM",109.6449,18.82141,14,"PPP"
"AMMMMM",120.9668,11.8455,14,"MMM"
"BPPPMP",118.20128,13.30268,14,"PPM"
"AMMPMM",114.58963,15.25384,14,"MPM"
"APMPPP",118.32969,12.16747,14,"MPP"
"BMMPPM",115.68514,15.17594,14,"MPP"
"AMMMMP",97.29592,15.70888,14,"MMM"
"BPPMPP",119.81063,12.06243,14,"PMP"
"APMPPP",118.07225,14.36762,14,"MPP"
"APMMMM",71.34257,18.7196,14,"MMM"
"BMPMPM",75.65729,18.24296,14,"PMP"
"AMPPPP",115.11141,16.85978,14,"PPP"
"BPPPMM",119.55051,14.68514,14,"PPM"
"BMMPMM",118.66881,14.79043,14,"MPM"
"BMPPMM",116.80543,16.21217,14,"PPM"
"BPPPPM",108.66109,18.78806,14,"PPP"
"IPPPPP",112.16436,17.11419,14,"PrPrPr"
"AMPMPP",121.81221,12.00475,14,"PMP"
"APMMMM",121.52211,11.69686,14,"MMM"
"APMMMP",122.00062,12.58052,14,"MMM"
"AMMMPP",131.51244,11.20776,14,"MMP"
"BMPPMM",118.39801,17.94868,14,"PPM"
"BMPMMP",119.56245,13.05553,14,"PMM"
"APMMMM",118.23126,13.20773,14,"MMM"
"APPPPM",112.99962,16.33869,14,"PPP"
"APMMPP",117.23855,13.07238,14,"MMP"
"BPMPMP",116.32152,14.78497,14,"MPM"
"BMPPPP",119.25201,12.70785,14,"PPP"
"AMMMPM",117.52789,13.2874,14,"MMP"
"AMMMPM",115.38165,14.32135,14,"MMP"
"BMPPPM",118.68363,12.65535,14,"PPP"
"BPPPMM",110.48792,18.51057,14,"PPM"
"BMMPPP",116.15447,15.57764,14,"MPP"
"AMPMMP",97.57715,16.82988,14,"PMM"
"APPMMM",120.73268,11.66188,14,"PMM"
"BPMPPP",119.45707,13.18115,14,"MPP"
"APMMMP",98.3526,16.2389,14,"MMM"
"BPMMMP",100.61492,15.68822,14,"MMM"
"APMMPM",119.97826,12.23367,14,"MMP"
"BPPMPM",88.93033,15.90027,14,"PMP"
"BMMMPM",119.45382,12.25779,14,"MMP"
"AMMPPP",117.01378,13.63745,14,"MPP"
"BPPPMP",107.87749,18.06927,14,"PPM"
"AMPPMM",122.98813,12.03376,14,"PPM"
"AMPPMP",128.0902,15.32865,14,"PPM"
"APMMPM",114.86655,10.52794,14,"MMP"
"AMPPMM",113.42529,15.15372,14,"PPM"
"BPMPMP",115.75109,12.37208,14,"MPM"
"APMMPP",116.58633,11.64539,14,"MMP"
"BMPPMP",115.02251,15.74913,14,"PPM"
"BMPMMP",108.98051,15.57504,14,"PMM"
"BPMPMM",116.82391,13.09859,14,"MPM"
"BPMPPM",115.35044,14.97777,14,"MPP"
"BMMMPM",104.84086,16.7699,14,"MMP"
"BMPMPM",117.22823,11.46244,14,"PMP"
"APPPMP",114.72429,12.12932,14,"PPM"
"BPPPPM",115.08232,12.13145,14,"PPP"
"BPPMPP",117.68908,11.27465,14,"PMP"
"APMPMP",115.95597,12.21287,14,"MPM"
"IPPPPP",113.13386,16.66023,14,"PrPrPr"
"AMMMMP",117.74852,11.63199,14,"MMM"
"AMMPMM",116.51254,13.32452,14,"MPM"
"BMPMPP",118.09187,11.42114,14,"PMP"
"APMMMM",118.5325,11.13049,14,"MMM"
"AMPPMM",116.6017,14.85454,14,"PPM"
"BMPMMP",118.99619,12.07377,14,"PMM"
"APMMMM",120.11338,11.72998,14,"MMM"
"IPPPPP",119.39937,11.15881,14,"PrPrPr"
"BPMPPP",124.67044,13.91922,14,"MPP"
"APPMPM",105.0503,20.22309,14,"PMP"
"BPPMMP",107.729,14.28852,14,"PMM"
"BMMMPP",113.07285,11.87523,14,"MMP"
"AMMPPM",108.96032,13.91176,14,"MPP"
"APMPMP",110.63847,15.2123,14,"MPM"
"BMMMMM",114.52025,11.01986,14,"MMM"
"BMPPMM",115.27379,15.76046,14,"PPM"
"IPPPPP",112.6445,17.08386,14,"PrPrPr"
"AMPMMM",108.44787,15.60342,14,"PMM"
"AMMMMM",108.6633,15.09942,14,"MMM"
"BPMMPP",108.91513,15.33144,14,"MMP"
"BMMPPP",115.43455,13.84752,14,"MPP"
"BPPMMM",114.03932,14.85653,14,"PMM"
"AMPMPM",111.82948,17.1153,14,"PMP"
"AMMPPP",114.39687,12.42669,14,"MPP"
"BPPMMM",104.74316,16.82956,14,"PMM"
"BPMMPM",116.76148,11.49478,14,"MMP"
"BPPMPM",103.55599,15.71868,14,"PMP"
"AMPPMP",113.47976,15.7045,14,"PPM"
"BMMPPP",113.27235,12.94172,14,"MPP"
"BPPMMP",104.53439,16.58478,14,"PMM"
"APMMMP",115.16082,11.67641,14,"MMM"
"AMMPPM",119.26153,12.09022,14,"MPP"
"AMPPMM",120.33079,14.52125,14,"PPM"
"BMMPPM",118.55511,11.70982,14,"MPP"
"BPPPMM",118.56766,15.45558,14,"PPM"
"BMPMMP",119.20642,13.23337,14,"PMM"
"AMMPMP",114.4377,14.34343,14,"MPM"
"APPMPP",90.01536,16.6728,14,"PMP"
"BMPMPM",95.19219,16.52429,14,"PMP"
"APMPMM",117.4465,13.74477,14,"MPM"
"APMMPP",98.78488,16.60794,14,"MMP"
"AMMMPP",100.96763,16.24695,14,"MMP"
"AMPPMM",116.52923,14.70246,14,"PPM"
"BPPMPM",98.23284,17.00852,14,"PMP"
"AMMMPP",97.83115,16.67918,14,"MMP"
"APPPMM",115.02919,15.60438,14,"PPM"
"BPPMMM",118.24094,12.24267,14,"PMM"
"BMMPMP",114.26047,13.95339,14,"MPM"
"BPMPPP",116.98938,14.64208,14,"MPP"
"BMPMPP",92.58226,16.49532,14,"PMP"
"BMPMMM",118.77344,12.44206,14,"PMM"
"APMPMM",119.16775,13.09018,14,"MPM"
"BPMPMP",116.27571,13.75425,14,"MPM"
"APMPPM",118.41761,14.00859,14,"MPP"
"AMPMPP",92.33415,15.69275,14,"PMP"
"BMPMMP",121.59134,12.07032,14,"PMM"
"APMPPM",123.12595,12.99813,14,"MPP"
"BMPMPP",121.11106,11.59821,14,"PMP"
"AMMPPM",109.77524,16.08796,14,"MPP"
"BPMPMM",113.47168,13.85497,14,"MPM"
"AMPMMP",94.50491,16.41657,14,"PMM"
"APMPMM",113.49899,14.44659,14,"MPM"
"BPMPPM",116.42365,15.11385,14,"MPP"
"IPPMPP",85.359,18.3489,14,"PMP"
"BPPMMP",105.31793,16.09809,14,"PMM"
"AMPMPP",100.23712,16.02962,14,"PMP"
"BPPMPP",120.8079,12.34945,14,"PMP"
"BPPPMP",113.14699,16.89312,14,"PPM"
"AMMMMM",101.11793,15.91201,14,"MMM"
"BMMPMM",116.57976,13.75729,14,"MPM"
"APMPPM",114.70628,14.37459,14,"MPP"
"APMMPM",118.65214,12.18517,14,"MMP"
"BMPPMP",113.60334,16.71054,14,"PPM"
"BPMPMP",116.04199,14.59003,14,"MPM"
"BPMMMM",118.08356,12.00853,14,"MMM"
"APMPPP",118.63545,13.17316,14,"MPP"
"IPPPPP",112.55119,17.4507,14,"PrPrPr"
"AMPMPM",81.85901,17.00083,14,"PMP"
"AMMMMM",92.40713,16.29209,14,"MMM"
"BMPMMM",101.04664,16.48242,14,"PMM"
"AMPPPP",125.17446,16.34006,14,"PPP"
"BMPPMP",119.58823,16.18526,14,"PPM"
"BPPMPM",106.71293,20.80729,14,"PMP"
"APMMMM",115.61312,12.26169,14,"MMM"
"APMPMP",113.65383,13.84576,14,"MPM"
"AMMPPM",112.25136,14.98536,14,"MPP"
"BMMPMM",115.66708,14.08541,14,"MPM"
"BPPMPP",88.75352,18.09774,14,"PMP"
"AMPMPM",99.02245,16.44492,14,"PMP"
"BPMMPM",93.58602,17.09303,14,"MMP"
"AMPMMP",101.99309,16.04329,14,"PMM"
"AMMPPP",111.32305,17.25825,14,"MPP"
"APMPPM",116.65796,14.09549,14,"MPP"
"BMPPMP",116.8947,15.19728,14,"PPM"
"BMMMMM",93.3868,16.62769,14,"MMM"
"APPMMM",120.05946,12.17491,14,"PMM"
"IPPPPP",112.44367,17.17194,14,"PrPrPr"
"BPMMMM",94.28294,16.75187,14,"MMM"
"APPPMP",116.85864,15.45638,14,"PPM"
"APMPPM",117.35351,13.92361,14,"MPP"
"BMPPMP",118.34752,15.18245,14,"PPM"
"BMPPMP",117.08758,15.4975,14,"PPM"
"AMMMPM",118.48163,11.93063,14,"MMP"
"AMPMPP",91.34194,16.6066,14,"PMP"
"BPMMPM",117.9762,17.90194,14,"MMP"
"AMMPPP",121.39865,13.3196,14,"MPP"
"APPPPM",110.6867,18.5432,14,"PPP"
"APPPMM",113.08257,16.53352,14,"PPM"
"APMPMP",114.68168,14.37212,14,"MPM"
"BMMMMP",116.27372,12.41333,14,"MMM"
"BMPMPP",82.43396,16.72881,14,"PMP"
"BPMMPM",87.03732,17.59835,14,"MMP"
"BMMMMM",121.36555,12.4004,14,"MMM"
"APMMMM",96.03638,16.94799,14,"MMM"
"BPPMMM",121.197,12.58525,14,"PMM"
"AMMPPM",119.85806,12.90863,14,"MPP"
"BMMPMP",116.53375,14.07142,14,"MPM"
"BMPMPP",119.42079,12.15974,14,"PMP"
"AMMPPP",115.58475,15.44253,14,"MPP"
"BPPPMP",115.61986,15.59916,14,"PPM"
"APPMPM",121.71802,11.87883,14,"PMP"
"BPPPMP",112.55528,18.40061,14,"PPM"
"BMPPMP",118.50555,16.18374,14,"PPM"
"AMPPMP",113.06658,18.68469,14,"PPM"
"BPMPPM",120.54003,13.50405,14,"MPP"
"AMMMPM",121.75947,12.39631,14,"MMP"
"APPMPP",119.52893,13.25125,14,"PMP"
"BPMMPM",123.49177,12.89054,14,"MMP"
"AMMMMM",129.73613,12.3941,14,"MMM"
"APPMPM",124.78346,12.00444,14,"PMP"
"APPPPM",111.19542,19.29092,14,"PPP"
"BMMMPP",120.65891,13.15316,14,"MMP"
"BMMMMP",117.96674,12.34818,14,"MMM"
"APMPMP",113.876,15.37343,14,"MPM"
"APMPPM",118.88135,14.03891,14,"MPP"
"BMPPMM",109.66414,19.26308,14,"PPM"
"BMPMMP",122.27344,12.12142,14,"PMM"
"AMPMMM",121.60945,11.96488,14,"PMM"
"BMPPMP",117.86901,14.79291,14,"PPM"
"BPMMPP",90.60683,16.27369,14,"MMP"
"AMMMPM",121.24261,11.80945,14,"MMP"
"BPPPMM",119.26217,14.76843,14,"PPM"
"IPPPPP",114.32667,17.77343,14,"PrPrPr"
"AMMPPP",121.09681,12.32919,14,"MPP"
"APMMMM",98.64453,16.6617,14,"MMM"
"BPMMPM",92.32324,17.47517,14,"MMP"
"BPPMPP",96.69426,17.03768,14,"PMP"
"AMPPMP",114.23492,19.74404,14,"PPM"
"APPPMP",120.69266,15.78617,14,"PPM"
"BPPMMP",97.9117,16.76577,14,"PMM"
"APMPPP",116.76497,15.89376,14,"MPP"
"AMMPPM",121.38555,14.01053,14,"MPP"
"BMPPPM",128.74246,16.28783,14,"PPP"
"BMPPMP",122.1876,18.80338,14,"PPM"
"APPMPM",122.67562,12.46483,14,"PMP"
"AMMMPM",76.77748,17.3418,14,"MMP"
"BMMMMP",120.08761,13.22975,14,"MMM"
"BPMPPM",118.59963,13.99103,14,"MPP"
"BMPPPM",116.77173,16.77587,14,"PPP"
"APPMMP",99.09873,16.5898,14,"PMM"
"APMPMP",118.89161,13.75921,14,"MPM"
"APMPPM",117.24461,14.83106,14,"MPP"
"BMMPPP",120.16093,13.03039,14,"MPP"
"AMPMPP",123.20791,11.88811,14,"PMP"
"BPPMPM",84.53784,16.89606,14,"PMP"
"BPPPMP",114.95622,17.89341,14,"PPM"
"AMPPMM",119.42719,15.69202,14,"PPM"
"BMMMMM",123.05175,12.40355,14,"MMM"
"APMMMP",121.11801,12.53649,14,"MMM"
"BPMPMP",118.92724,16.07338,14,"MPM"
"BMMMPP",123.38324,14.1385,14,"MMP"
"BPPPPM",115.0019,19.36638,14,"PPP"
"BPPPMM",122.27893,16.12752,14,"PPM"
"AMPMPM",97.47825,16.40318,14,"PMP"
"APMPMP",123.3442,13.69619,14,"MPM"
"AMMMMP",103.27158,16.5276,14,"MMM"
"APPMPM",132.73462,12.16762,14,"PMP"
"BMPMPP",127.45431,12.60315,14,"PMP"
"BPPPPM",113.96262,18.03859,14,"PPP"
"BPMPMM",117.87864,14.67291,14,"MPM"
"BPMMPP",119.82899,12.34866,14,"MMP"
"APMPMM",117.42759,14.32656,14,"MPM"
"AMMPMP",119.71481,13.56494,14,"MPM"
"AMPMPP",120.13743,12.67016,14,"PMP"
"AMPMMM",120.04015,12.6384,14,"PMM"
"AMPMPP",120.67072,12.73788,14,"PMP"
"AMPMMP",122.631,12.16637,14,"PMM"
"BPPPMP",111.24426,19.02722,14,"PPM"
"BPMMPM",123.06653,12.32613,14,"MMP"
"BMMPMM",119.13214,14.62405,14,"MPM"
"AMMPPM",120.62793,13.75338,14,"MPP"
"APMMPM",122.47842,12.69475,14,"MMP"
"BPPPMP",115.75816,17.15676,14,"PPM"
"BPMPMP",120.21887,15.45168,14,"MPM"
"AMPPPM",114.67798,18.99081,14,"PPP"
"APMPPP",122.21197,13.90726,14,"MPP"
"AMMMMP",124.68461,12.64361,14,"MMM"
"AMPMPM",90.98108,16.71635,14,"PMP"
"BPPMMM",91.88592,17.60329,14,"PMM"
"BMPMMM",127.60515,13.07903,14,"PMM"
"BPMPPP",132.19189,15.275,14,"MPP"
"BMMPPP",124.41361,14.38527,14,"MPP"
"APMMPP",121.14294,13.02537,14,"MMP"
"BPPMMM",91.89451,17.27168,14,"PMM"
"BMMMMP",88.0497,16.76937,14,"MMM"
"AMMMMP",94.64427,15.8474,14,"MMM"
"BMPPPM",116.23347,16.20067,14,"PPP"
"APPPPM",109.85916,18.87897,14,"PPP"
"APPPMM",118.10182,14.73591,14,"PPM"
"IPPPPP",117.22069,15.41337,14,"PrPrPr"
"AMPMPM",81.40395,16.38373,14,"PMP"
"BMMMMM",119.89761,12.29329,14,"MMM"
"BPMPMP",120.01375,12.90211,14,"MPM"
"AMPMPP",80.91734,17.23108,14,"PMP"
"BPPPPM",118.53419,15.75999,14,"PPP"
"APMPMM",114.23139,17.19156,14,"MPM"
"AMMMMP",123.47902,12.61794,14,"MMM"
"APMPMP",118.7462,15.15176,14,"MPM"
"IPPPPP",118.34815,17.62702,14,"PrPrPr"
"BPPMMP",106.41535,16.76076,14,"PMM"
"AMMMPM",93.14931,17.83567,14,"MMP"
"BMMMPM",125.89391,14.09526,14,"MMP"
"BPPPMP",120.87369,16.40168,14,"PPM"
"AMPPPP",118.53768,19.52482,14,"PPP"
"BMMMMM",124.80307,17.19165,14,"MMM"
"AMMPMP",124.44119,15.12047,14,"MPM"
"BMPPMP",119.30786,15.73059,14,"PPM"
"BPPMPM",120.72494,12.38124,14,"PMP"
"AMMPPP",117.92728,14.40983,14,"MPP"
"BMMPMM",119.14511,13.42091,14,"MPM"
"APMMPM",122.23484,12.0639,14,"MMP"
"AMMMMM",122.10708,12.17861,14,"MMM"
"BPPMMM",121.45476,12.28124,14,"PMM"
"BPMMMP",121.26023,13.5628,14,"MMM"
"AMPMMP",100.43624,15.92577,14,"PMM"
"BMPMPM",120.05711,12.47011,14,"PMP"
"AMMMPM",119.66297,12.18955,14,"MMP"
"AMPMMM",123.80041,12.04669,14,"PMM"
"BPMPPM",120.45599,13.81683,14,"MPP"
"BPPMMM",101.23623,16.66779,14,"PMM"
"APPPMP",117.51994,16.45744,14,"PPM"
"AMMPMM",122.44336,13.63253,14,"MPM"
"BPPPPM",119.3884,17.10345,14,"PPP"
"BPPMMP",104.21707,17.38825,14,"PMM"
"AMMMMP",90.5552,19.51084,14,"MMM"
"APPMPP",100.16912,17.02082,14,"PMP"
"APMMMP",103.56409,16.67269,14,"MMM"
"BPPMMP",128.28143,12.1547,14,"PMM"
"BMPPPM",129.95854,18.17749,14,"PPP"
"BMPPPP",122.27794,18.47013,14,"PPP"
"BPPPMM",118.67,16.44957,14,"PPM"
"BMMMPM",122.67954,11.92314,14,"MMP"
"APMPPP",118.17716,14.85525,14,"MPP"
"APPMMP",100.04232,16.2345,14,"PMM"
"AMPMPM",121.63721,13.33047,14,"PMP"
"APMPMM",115.62158,16.33557,14,"MPM"
"BMMMMP",119.58901,12.94151,14,"MMM"
"BMPMPM",121.22717,13.36153,14,"PMP"
"BPMPMP",121.58337,13.25367,14,"MPM"
"BPMPMP",118.2575,16.02309,14,"MPM"
"BMPMMM",96.88534,16.38633,14,"PMM"
"APPPPM",112.27329,20.04734,14,"PPP"
"AMMPPP",120.05061,14.30233,14,"MPP"
"AMMMMP",121.9761,13.56229,14,"MMM"
"APPMPM",124.82442,12.06572,14,"PMP"
"IPPPPP",113.0136,19.13721,14,"PrPrPr"
"APMPPP",123.42372,15.08896,14,"MPP"
"IPPPPP",112.86107,20.15029,14,"PrPrPr"
"BMPMMM",101.24614,17.44179,14,"PMM"
"IPPPPP",117.33499,18.06817,14,"PrPrPr"
"APPPPM",121.78731,16.91772,14,"PPP"
"IPPPPP",116.84285,20.04635,14,"PrPrPr"
"BMMMMP",134.73054,12.448,14,"MMM"
"BPPMPP",126.41822,12.07242,14,"PMP"
"APPMPM",122.53389,12.60173,14,"PMP"
"APMMMM",68.75331,21.28271,14,"MMM"
"IPMMMP",123.63168,12.80904,14,"MMM"
"AMMPMM",118.10484,15.48697,14,"MPM"
"BPPPMP",122.22991,14.47976,14,"PPM"
"IPPPPP",111.15528,19.65239,14,"PrPrPr"
"APMPPM",119.70873,15.38445,14,"MPP"
"IPPPPP",111.18352,20.04314,14,"PrPrPr"
"APPPPM",116.73502,17.34311,14,"PPP"
"IPPPPP",113.21789,19.22042,14,"PrPrPr"
"BMPMPM",122.03933,13.07413,14,"PMP"
"APPMPP",124.43409,12.73468,14,"PMP"
"BPMMMP",123.59192,12.62628,14,"MMM"
"BMPPMP",118.02096,17.68895,14,"PPM"
"AMMPMP",121.87697,14.09824,14,"MPM"
"APMPMM",123.62393,14.30396,14,"MPM"
"IPPPPP",121.72355,16.03382,14,"PrPrPr"
"AMPMPP",126.96914,12.33569,14,"PMP"
"AMMMPM",124.90887,12.57835,14,"MMP"
"BPPPMM",117.74549,16.34129,14,"PPM"
"AMPMMM",125.5552,12.24877,14,"PMM"
"APMPMM",123.88741,15.2116,14,"MPM"
"BPMPMP",134.85724,13.25264,14,"MPM"
"BPMMPM",112.79404,17.78242,14,"MMP"
"BPPPMM",119.11654,16.51267,14,"PPM"
"APPPMP",113.85676,18.25163,14,"PPM"
"APMMPP",87.99548,16.91593,14,"MMP"
"BMPMMP",122.06119,12.66654,14,"PMM"
"AMPMMM",98.28594,16.16481,14,"PMM"
"AMMPPM",118.48705,14.67909,14,"MPP"
"BMMPPP",118.37689,14.42932,14,"MPP"
"AMMMPM",121.55967,11.41011,14,"MMP"
"APPMMP",122.70586,12.50241,14,"PMM"
"BPPMMP",121.35858,13.03149,14,"PMM"
"BPPMMP",98.03778,16.78358,14,"PMM"
"BPMPPM",119.50421,14.81588,14,"MPP"
"BMMPPM",121.20769,14.5123,14,"MPP"
"AMPPMP",114.24738,19.36653,14,"PPM"
"AMMPPM",120.88538,15.00022,14,"MPP"
"BMMPMP",117.71017,16.04222,14,"MPM"
"APMPMP",121.60339,12.72905,14,"MPM"
"AMMMMP",123.02198,13.69325,14,"MMM"
"BPPMPM",124.46676,12.3882,14,"PMP"
"APPMPM",123.43241,11.54254,14,"PMP"
"AMPMPP",123.33666,12.55215,14,"PMP"
