"Gene","K","l","Day","LeuLysMet","pH_day","A"
"BMMPPM",121.35107,19.56156,52,"MPP","19_0503","A"
"BPPPMM",122.13372,15.38721,52,"PPM","19_0503","A"
"BMPMMP",121.31514,17.88116,52,"PMM","19_0503","A"
"AMMPMP",122.86077,16.45203,52,"MPM","19_0503","A"
"APPMPP",120.2553,18.81399,52,"PMP","19_0503","A"
"BMPMPM",116.19132,21.59641,52,"PMP","19_0503","A"
"APMPMM",121.54017,17.63824,52,"MPM","19_0503","A"
"APMMPP",122.26157,17.51649,52,"MMP","19_0503","A"
"AMMMPP",120.64689,18.05311,52,"MMP","19_0503","A"
"AMPPMM",122.85839,15.73578,52,"PPM","19_0503","A"
"BPPMPM",119.10205,21.82341,52,"PMP","19_0503","A"
"AMMMPP",117.54183,19.11096,52,"MMP","19_0503","A"
"APPPMM",119.88897,19.11371,52,"PPM","19_0503","A"
"BPPMMM",118.73886,18.85358,52,"PMM","19_0503","A"
"BMMPMP",118.44835,19.90197,52,"MPM","19_0503","A"
"BPMPPP",121.1776,17.88251,52,"MPP","19_0503","A"
"BMPMPP",118.40369,18.37332,52,"PMP","19_0503","A"
"BMPMMM",121.23483,13.46143,52,"PMM","19_0503","A"
"APMPMM",117.50235,17.46701,52,"MPM","19_0503","A"
"BPMPMP",116.76088,17.03755,52,"MPM","19_0503","A"
"APMPPM",112.48042,21.33012,52,"MPP","19_0503","A"
"AMPMPP",122.20842,15.4099,52,"PMP","19_0503","A"
"BMPMMP",120.13535,17.49054,52,"PMM","19_0503","A"
"APMPPM",124.26511,15.25579,52,"MPP","19_0503","A"
"BMPMPP",122.26027,20.22719,52,"PMP","19_0503","A"
"AMMPPM",119.37659,19.58594,52,"MPP","19_0503","A"
"BPMPMM",115.45653,21.24504,52,"MPM","19_0503","A"
"AMPMMP",98.26295,22.62963,52,"PMM","19_0503","A"
"APMPMM",118.12507,19.26457,52,"MPM","19_0503","A"
"BPMPPM",113.24534,22.19958,52,"MPP","19_0503","A"
"IPPMPP",116.81387,19.96594,52,"PMP","19_0503","A"
"BPPMMP",120.95227,18.3382,52,"PMM","19_0503","A"
"AMPMPP",109.24551,21.53277,52,"PMP","19_0503","A"
"BPPMPP",110.70735,21.75285,52,"PMP","19_0503","A"
"BPPPMP",123.43873,17.34205,52,"PPM","19_0503","A"
"AMMMMM",119.87972,18.03534,52,"MMM","19_0503","A"
"BMMPMM",119.72027,16.92495,52,"MPM","19_0503","A"
"APMPPM",118.02466,18.98317,52,"MPP","19_0503","A"
"APMMPM",114.70563,21.75288,52,"MMP","19_0503","A"
"BMPPMP",115.94257,20.22244,52,"PPM","19_0503","A"
"BPMPMP",111.58951,21.16265,52,"MPM","19_0503","A"
"BPMMMM",117.53278,17.76447,52,"MMM","19_0503","A"
"APMPPP",117.13159,17.35359,52,"MPP","19_0503","A"
"IPPPPP",116.21138,17.85075,52,"PrPrPr","19_0503","A"
"AMPMPM",117.72646,16.66245,52,"PMP","19_0503","A"
"AMMMMM",107.2268,18.87556,52,"MMM","19_0503","A"
"BMPMMM",102.77693,21.58679,52,"PMM","19_0503","A"
"AMPPPP",124.73975,16.70646,52,"PPP","19_0503","A"
"BMPPMP",124.31854,21.91599,52,"PPM","19_0503","A"
"BPPMPM",122.7754,17.39268,52,"PMP","19_0503","A"
"APMMMM",116.57348,19.2271,52,"MMM","19_0503","A"
"APMPMP",115.55311,19.89995,52,"MPM","19_0503","A"
"AMMPPM",120.10119,18.81843,52,"MPP","19_0503","A"
"BMMPMM",118.9032,19.49951,52,"MPM","19_0503","A"
"BPPMPP",114.03538,22.41663,52,"PMP","19_0503","A"
"AMPMPM",113.44507,22.21763,52,"PMP","19_0503","A"
"BPMMPM",98.33545,24.74196,52,"MMP","19_0503","A"
"AMPMMP",114.45096,23.39395,52,"PMM","19_0503","A"
"AMMPPP",122.18488,17.87837,52,"MPP","19_0503","A"
"APMPPM",118.92529,20.44014,52,"MPP","19_0503","A"
"BMPPMP",122.13603,16.071,52,"PPM","19_0503","A"
"BMMMMM",112.89801,20.92325,52,"MMM","19_0503","A"
"APPMMM",118.27144,19.60726,52,"PMM","19_0503","A"
"IPPPPP",119.65996,16.40842,52,"PrPrPr","19_0503","A"
"BPMMMM",99.33278,20.21024,52,"MMM","19_0503","A"
"APPPMP",119.58591,16.14172,52,"PPM","19_0503","A"
"APMPPM",115.74606,19.36647,52,"MPP","19_0503","A"
"BMPPMP",117.99117,16.58393,52,"PPM","19_0503","A"
"BMPPMP",116.67304,17.96216,52,"PPM","19_0503","A"
"AMMMPM",113.5799,20.4763,52,"MMP","19_0503","A"
"AMPMPP",122.15204,18.04869,52,"PMP","19_0503","A"
"BPMMPM",128.2627,16.90782,52,"MMP","19_0503","A"
"AMMPPP",124.64788,19.70385,52,"MPP","19_0503","A"
"APPPPM",121.86438,17.92957,52,"PPP","19_0503","A"
"APPPMM",120.63829,17.9845,52,"PPM","19_0503","A"
"APMPMP",122.92101,16.15075,52,"MPM","19_0503","A"
"BMMMMP",118.70855,18.99957,52,"MMM","19_0503","A"
"BMPMPP",117.35495,18.77528,52,"PMP","19_0503","A"
"BPMMPM",122.57688,18.17913,52,"MMP","19_0503","A"
"BMMMMM",122.87127,18.59642,52,"MMM","19_0503","A"
"APMMMM",122.16761,19.63129,52,"MMM","19_0503","A"
"BPPMMM",122.21045,21.04541,52,"PMM","19_0503","A"
"AMMPPM",121.37964,20.17327,52,"MPP","19_0503","A"
"BMMPMP",114.76009,21.73383,52,"MPM","19_0503","A"
"BMPMPP",118.78056,18.88245,52,"PMP","19_0503","A"
"AMMPPP",120.54737,18.87399,52,"MPP","19_0503","A"
"BPPPMP",121.02384,17.77082,52,"PPM","19_0503","A"
"APPMPM",116.87859,20.44525,52,"PMP","19_0503","A"
"BPPPMP",119.78147,18.21302,52,"PPM","19_0503","A"
"BMPPMP",120.35799,18.38589,52,"PPM","19_0503","A"
"AMPPMP",120.83193,16.03806,52,"PPM","19_0503","A"
"BPMPPM",118.99455,17.02385,52,"MPP","19_0503","A"
"AMMMPM",116.41009,17.82153,52,"MMP","19_0503","A"
"APPMPP",114.36252,17.30879,52,"PMP","19_0503","A"
"BPMMPM",120.04935,18.85272,52,"MMP","19_0503","A"
"AMMMMM",131.80601,15.82549,52,"MMM","19_0503","A"
"APPMPM",125.68607,17.42438,52,"PMP","19_0503","A"
"APPPPM",125.48561,16.27152,52,"PPP","19_0503","A"
"BMMMPP",121.29816,19.12386,52,"MMP","19_0503","A"
"BMMMMP",124.13919,16.62376,52,"MMM","19_0503","A"
"APMPMP",120.64008,19.64388,52,"MPM","19_0503","A"
"APMPPM",122.56056,18.7435,52,"MPP","19_0503","A"
"BMPPMM",124.99999,18.83772,52,"PPM","19_0503","A"
"BMPMMP",123.67591,19.38716,52,"PMM","19_0503","A"
"AMPMMM",127.18305,18.71667,52,"PMM","19_0503","A"
"BMPPMP",127.08601,17.89477,52,"PPM","19_0503","A"
"BPMMPP",117.23981,24.52036,52,"MMP","19_0503","A"
"AMMMPM",108.42412,22.43134,52,"MMP","19_0503","A"
"BPPPMM",124.59205,18.2086,52,"PPM","19_0503","A"
"IPPPPP",125.06279,17.62704,52,"PrPrPr","19_0503","A"
"AMMPPP",119.38899,21.21669,52,"MPP","19_0503","A"
"APMMMM",123.44822,17.94418,52,"MMM","19_0503","A"
"BPMMPM",96.25607,26.95756,52,"MMP","19_0503","A"
"BPPMPP",123.56733,18.24944,52,"PMP","19_0503","A"
"AMPPMP",123.83502,17.35619,52,"PPM","19_0503","A"
"APPPMP",122.19203,16.87057,52,"PPM","19_0503","A"
"BPPMMP",120.75741,16.3476,52,"PMM","19_0503","A"
"APMPPP",117.84461,19.28817,52,"MPP","19_0503","A"
"AMMPPM",125.63505,17.12659,52,"MPP","19_0503","A"
"BMPPPM",134.43996,16.2939,52,"PPP","19_0503","A"
"BMPPMP",129.43345,18.94041,52,"PPM","19_0503","A"
"APPMPM",117.35077,23.10305,52,"PMP","19_0503","A"
"AMMMPM",125.25282,17.67268,52,"MMP","19_0503","A"
"BMMMMP",118.75956,20.93324,52,"MMM","19_0503","A"
"BPMPPM",122.77052,19.35566,52,"MPP","19_0503","A"
"BMPPPM",126.0203,17.54671,52,"PPP","19_0503","A"
"APPMMP",125.25971,18.35808,52,"PMM","19_0503","A"
"APMPMP",121.24221,20.99307,52,"MPM","19_0503","A"
"APMPPM",124.21182,20.9447,52,"MPP","19_0503","A"
"BMMPPP",118.55754,23.48702,52,"MPP","19_0503","A"
"AMPMPP",122.06867,20.99633,52,"PMP","19_0503","A"
"BPPMPM",125.90994,18.50741,52,"PMP","19_0503","A"
"BPPPMP",126.11748,17.84483,52,"PPM","19_0503","A"
"AMPPMM",125.0768,18.32557,52,"PPM","19_0503","A"
"BMMMMM",123.09656,19.66071,52,"MMM","19_0503","A"
"APMMMP",114.1929,22.82451,52,"MMM","19_0503","A"
"BPMPMP",119.1221,22.28851,52,"MPM","19_0503","A"
"BMMMPP",118.87196,20.97291,52,"MMP","19_0503","A"
"BPPPPM",125.17366,17.09521,52,"PPP","19_0503","A"
"BPPPMM",124.08937,16.51801,52,"PPM","19_0503","A"
"AMPMPM",116.96191,20.57167,52,"PMP","19_0503","A"
"APMPMP",124.59485,18.17938,52,"MPM","19_0503","A"
"AMMMMP",125.70238,19.00188,52,"MMM","19_0503","A"
"APPMPM",133.18859,21.05312,52,"PMP","19_0503","A"
"BMPMPP",125.05885,19.80884,52,"PMP","19_0503","A"
"BPPPPM",126.71164,15.8028,52,"PPP","19_0503","A"
"BPMPMM",121.77818,19.00569,52,"MPM","19_0503","A"
"BPMMPP",89.00918,27.36629,52,"MMP","19_0503","A"
"APMPMM",119.53474,19.9618,52,"MPM","19_0503","A"
"AMMPMP",118.8673,21.23212,52,"MPM","19_0503","A"
"AMPMPP",115.25355,22.82549,52,"PMP","19_0503","A"
"AMPMMM",122.07735,19.52666,52,"PMM","19_0503","A"
"AMPMPP",122.28406,21.20874,52,"PMP","19_0503","A"
"AMPMMP",125.62945,19.08872,52,"PMM","19_0503","A"
"BPPPMP",127.00821,17.75028,52,"PPM","19_0503","A"
"BPMMPM",122.62028,20.46558,52,"MMP","19_0503","A"
"BMMPMM",124.45535,19.02894,52,"MPM","19_0503","A"
"AMMPPM",122.66551,18.04792,52,"MPP","19_0503","A"
"APMMPM",122.73101,18.37401,52,"MMP","19_0503","A"
"BPPPMP",126.51465,16.89384,52,"PPM","19_0503","A"
"BPMPMP",122.64367,19.65249,52,"MPM","19_0503","A"
"AMPPPM",126.44093,16.18829,52,"PPP","19_0503","A"
"APMPPP",122.66811,18.61111,52,"MPP","19_0503","A"
"AMMMMP",124.66818,16.7596,52,"MMM","19_0503","A"
"AMPMPM",119.95703,20.12129,52,"PMP","19_0503","A"
"BPPMMM",124.51245,17.33491,52,"PMM","19_0503","A"
"BMPMMM",127.13621,17.12519,52,"PMM","19_0503","A"
"BPMPPP",135.55223,17.76319,52,"MPP","19_0503","A"
"BMMPPP",124.03329,20.64807,52,"MPP","19_0503","A"
"APMMPP",120.86751,20.04912,52,"MMP","19_0503","A"
"BPPMMM",121.8594,17.68117,52,"PMM","19_0503","A"
"BMMMMP",121.06407,17.93323,52,"MMM","19_0503","A"
"AMMMMP",119.8139,18.2913,52,"MMM","19_0503","A"
"BMPPPM",124.98182,17.79413,52,"PPP","19_0503","A"
"APPPPM",125.66662,17.45848,52,"PPP","19_0503","A"
"APPPMM",125.30559,19.17868,52,"PPM","19_0503","A"
"IPPPPP",124.51188,19.24916,52,"PrPrPr","19_0503","A"
"AMPMPM",120.29208,21.72803,52,"PMP","19_0503","A"
"BMMMMM",121.17668,19.91345,52,"MMM","19_0503","A"
"BPMPMP",119.81766,20.80179,52,"MPM","19_0503","A"
"AMPMPP",118.0628,21.85466,52,"PMP","19_0503","A"
"BPPPPM",123.88252,18.87494,52,"PPP","19_0503","A"
"APMPMM",123.54164,18.66692,52,"MPM","19_0503","A"
"AMMMMP",119.60879,19.42545,52,"MMM","19_0503","A"
"APMPMP",122.121,19.4176,52,"MPM","19_0503","A"
"IPPPPP",125.41013,16.88136,52,"PrPrPr","19_0503","A"
"BPPMMP",121.43411,18.12614,52,"PMM","19_0503","A"
"AMMMPM",96.84711,22.33964,52,"MMP","19_0503","A"
"BMMMPM",123.7351,18.71133,52,"MMP","19_0503","A"
"BPPPMP",125.51096,16.70011,52,"PPM","19_0503","A"
"AMPPPP",127.55025,16.12558,52,"PPP","19_0503","A"
"BMMMMM",133.81795,18.15525,52,"MMM","19_0503","A"
"AMMPMP",127.83925,19.33649,52,"MPM","19_0503","A"
"BMPPMP",122.70687,17.51332,52,"PPM","19_0503","A"
"BPPMPM",119.89785,18.22386,52,"PMP","19_0503","A"
"AMMPPP",123.30909,17.25464,52,"MPP","19_0503","A"
"BMMPMM",115.77555,20.73771,52,"MPM","19_0503","A"
"APMMPM",122.01172,19.23408,52,"MMP","19_0503","A"
"AMMMMM",124.14648,18.30701,52,"MMM","19_0503","A"
"BPPMMM",122.1189,19.29558,52,"PMM","19_0503","A"
"BPMMMP",122.90116,18.40458,52,"MMM","19_0503","A"
"AMPMMP",123.93985,18.20908,52,"PMM","19_0503","A"
"BMPMPM",117.50304,21.94979,52,"PMP","19_0503","A"
"AMMMPM",104.3853,27.18093,52,"MMP","19_0503","A"
"AMPMMM",121.90709,19.67252,52,"PMM","19_0503","A"
"BPMPPM",120.4681,19.32325,52,"MPP","19_0503","A"
"BPPMMM",121.55792,18.5897,52,"PMM","19_0503","A"
"APPPMP",124.75296,17.40652,52,"PPM","19_0503","A"
"AMMPMM",120.13461,19.90867,52,"MPM","19_0503","A"
"BPPPPM",124.29411,16.83925,52,"PPP","19_0503","A"
"BPPMMP",124.86094,16.89522,52,"PMM","19_0503","A"
"AMMMMP",123.31725,17.85236,52,"MMM","19_0503","A"
"APPMPP",116.75525,21.19365,52,"PMP","19_0503","A"
"APMMMP",121.8434,18.90469,52,"MMM","19_0503","A"
"BPPMMP",122.22418,20.35072,52,"PMM","19_0503","A"
"BMPPPM",134.64154,15.34764,52,"PPP","19_0503","A"
"BMPPPP",127.81369,17.05752,52,"PPP","19_0503","A"
"BPPPMM",122.16933,17.56791,52,"PPM","19_0503","A"
"BMMMPM",123.89002,16.95578,52,"MMP","19_0503","A"
"APMPPP",120.96382,18.47141,52,"MPP","19_0503","A"
"APPMMP",122.69441,18.45683,52,"PMM","19_0503","A"
"AMPMPM",119.25775,20.48712,52,"PMP","19_0503","A"
"APMPMM",117.36753,21.9289,52,"MPM","19_0503","A"
"BMMMMP",90.55044,22.25836,52,"MMM","19_0503","A"
"BMPMPM",116.55638,21.82013,52,"PMP","19_0503","A"
"BPMPMP",124.3653,16.94278,52,"MPM","19_0503","A"
"BPMPMP",124.65849,18.79572,52,"MPM","19_0503","A"
"BMPMMM",58.77621,34.35406,52,"PMM","19_0503","A"
"APPPPM",126.90176,16.42131,52,"PPP","19_0503","A"
"AMMPPP",123.64763,18.8645,52,"MPP","19_0503","A"
"AMMMMP",113.90149,22.83614,52,"MMM","19_0503","A"
"APPMPM",121.28075,19.86015,52,"PMP","19_0503","A"
"IPPPPP",124.02304,17.3309,52,"PrPrPr","19_0503","A"
"APMPPP",121.82466,17.97211,52,"MPP","19_0503","A"
"IPPPPP",124.50179,16.74754,52,"PrPrPr","19_0503","A"
"BMPMMM",118.2509,19.53606,52,"PMM","19_0503","A"
"IPPPPP",120.04069,20.00136,52,"PrPrPr","19_0503","A"
"APPPPM",123.30079,18.30066,52,"PPP","19_0503","A"
"IPPPPP",117.38637,20.87824,52,"PrPrPr","19_0503","A"
"BMMMMP",134.26999,16.5211,52,"MMM","19_0503","A"
"BPPMPP",125.77704,18.27092,52,"PMP","19_0503","A"
"APPMPM",120.26444,18.73117,52,"PMP","19_0503","A"
"APMMMM",124.00686,16.7774,52,"MMM","19_0503","A"
"IPMMMP",123.99171,16.39414,52,"MMM","19_0503","A"
"AMMPMM",121.9869,18.81667,52,"MPM","19_0503","A"
"BPPPMP",126.41448,16.851,52,"PPM","19_0503","A"
"IPPPPP",126.45718,17.34541,52,"PrPrPr","19_0503","A"
"APMPPM",123.99577,18.06254,52,"MPP","19_0503","A"
"IPPPPP",124.61177,16.32913,52,"PrPrPr","19_0503","A"
"APPPPM",123.96882,16.45632,52,"PPP","19_0503","A"
"IPPPPP",125.31457,16.87624,52,"PrPrPr","19_0503","A"
"BMPMPM",115.4941,19.32197,52,"PMP","19_0503","A"
"APPMPP",125.92099,16.34459,52,"PMP","19_0503","A"
"BPMMMP",123.31871,17.86786,52,"MMM","19_0503","A"
"BMPPMP",125.606,16.75604,52,"PPM","19_0503","A"
"AMMPMP",122.56939,18.81477,52,"MPM","19_0503","A"
"APMPMM",125.78254,16.30009,52,"MPM","19_0503","A"
"IPPPPP",124.60498,16.70192,52,"PrPrPr","19_0503","A"
"AMPMPP",123.11471,16.89155,52,"PMP","19_0503","A"
"AMMMPM",120.04561,19.51048,52,"MMP","19_0503","A"
"BPPPMM",126.59281,15.89667,52,"PPM","19_0503","A"
"AMPMMM",121.06137,19.93673,52,"PMM","19_0503","A"
"APMPMM",125.78911,17.64903,52,"MPM","19_0503","A"
"BPMPMP",134.00346,16.65362,52,"MPM","19_0503","A"
"BPMMPM",122.72321,20.49598,52,"MMP","19_0503","A"
"BPPPMM",120.08426,17.56552,52,"PPM","19_0503","A"
"APPPMP",122.2129,17.03357,52,"PPM","19_0503","A"
"APMMPP",121.59942,17.44599,52,"MMP","19_0503","A"
"BMPMMP",122.55112,16.43853,52,"PMM","19_0503","A"
"AMPMMM",122.87768,17.50251,52,"PMM","19_0503","A"
"AMMPPM",113.68004,21.95066,52,"MPP","19_0503","A"
"BMMPPP",123.61451,16.94869,52,"MPP","19_0503","A"
"AMMMPM",113.9601,21.33398,52,"MMP","19_0503","A"
"APPMMP",122.74217,16.33853,52,"PMM","19_0503","A"
"BPPMMP",119.63876,16.65636,52,"PMM","19_0503","A"
"BPPMMP",116.77156,19.53769,52,"PMM","19_0503","A"
"BPMPPM",123.20989,17.80828,52,"MPP","19_0503","A"
"BMMPPM",121.50553,17.97747,52,"MPP","19_0503","A"
"AMPPMP",124.29391,16.18989,52,"PPM","19_0503","A"
"AMMPPM",113.91047,21.94911,52,"MPP","19_0503","A"
"BMMPMP",116.38473,19.55259,52,"MPM","19_0503","A"
"APMPMP",121.54874,16.56333,52,"MPM","19_0503","A"
"AMMMMP",122.5522,16.26338,52,"MMM","19_0503","A"
"BPPMPM",120.18517,17.85548,52,"PMP","19_0503","A"
"APPMPM",118.75467,18.28839,52,"PMP","19_0503","A"
"AMPMPP",115.90415,21.14235,52,"PMP","19_0503","A"
"BPPPPM",126.62566,15.94799,52,"PPP","19_0503","A"
"BMMPMM",134.15704,15.51072,52,"MPM","19_0503","A"
"IPPPPP",124.82336,16.59505,52,"PrPrPr","19_0503","A"
"IPPPPP",121.38927,16.59577,52,"PrPrPr","19_0503","A"
"BPMMPM",112.57936,21.4655,52,"MMP","19_0503","A"
"IMPPPM",123.8172,16.24873,52,"PPP","19_0503","A"
"AMMMMM",120.6306,17.68953,52,"MMM","19_0503","A"
"BPPPMP",124.30151,15.27766,52,"PPM","19_0503","A"
"AMMPMM",110.07912,21.04731,52,"MPM","19_0503","A"
"APMPPP",121.01192,17.81664,52,"MPP","19_0503","A"
"BMMPPM",119.79912,18.2964,52,"MPP","19_0503","A"
"AMMMMP",122.10144,16.25345,52,"MMM","19_0503","A"
"BPPMPP",117.95947,18.08225,52,"PMP","19_0503","A"
"APMPPP",121.92451,17.55273,52,"MPP","19_0503","A"
"APMMMM",102.71083,20.50329,52,"MMM","19_0503","A"
"BMPMPM",121.20519,17.641,52,"PMP","19_0503","A"
"AMPPPP",123.63177,16.32637,52,"PPP","19_0503","A"
"BPPPMM",124.54929,15.90124,52,"PPM","19_0503","A"
"BMMPMM",122.20479,16.31102,52,"MPM","19_0503","A"
"BMPPMM",122.86199,15.32529,52,"PPM","19_0503","A"
"BPPPPM",123.0317,14.33913,52,"PPP","19_0503","A"
"IPPPPP",122.65328,15.12389,52,"PrPrPr","19_0503","A"
"AMPMPP",116.02876,18.46737,52,"PMP","19_0503","A"
"APMMMM",122.4829,16.72677,52,"MMM","19_0503","A"
"APMMMP",124.05909,16.27384,52,"MMM","19_0503","A"
"AMMMPP",128.66211,16.95728,52,"MMP","19_0503","A"
"BMPPMM",120.56132,15.66408,52,"PPM","19_0503","A"
"BMPMMP",118.58693,16.06015,52,"PMM","19_0503","A"
"APMMMM",118.38429,18.8682,52,"MMM","19_0503","A"
"APPPPM",80.25845,29.31387,52,"PPP","19_0503","A"
"APMMPP",102.47131,24.13981,52,"MMP","19_0503","A"
"BPMPMP",120.88544,17.57869,52,"MPM","19_0503","A"
"BMPPPP",122.87522,15.56992,52,"PPP","19_0503","A"
"AMMMPM",119.95359,17.17922,52,"MMP","19_0503","A"
"AMMMPM",109.97129,19.20131,52,"MMP","19_0503","A"
"BMPPPM",120.73434,15.76199,52,"PPP","19_0503","A"
"BPPPMM",122.20358,15.22037,52,"PPM","19_0503","A"
"BMMPPP",120.92663,17.38253,52,"MPP","19_0503","A"
"AMPMMP",105.76585,20.00695,52,"PMM","19_0503","A"
"APPMMM",122.50326,16.47335,52,"PMM","19_0503","A"
"BPMPPP",121.36024,19.57687,52,"MPP","19_0503","A"
"APMMMP",121.63115,17.2571,52,"MMM","19_0503","A"
"BPMMMP",119.80667,16.86398,52,"MMM","19_0503","A"
"APMMPM",117.64865,19.21892,52,"MMP","19_0503","A"
"BPPMPM",114.86223,19.31929,52,"PMP","19_0503","A"
"BMMMPM",119.84773,16.25293,52,"MMP","19_0503","A"
"AMMPPP",118.21024,17.34926,52,"MPP","19_0503","A"
"BPPPMP",123.66096,14.04472,52,"PPM","19_0503","A"
"AMPPMM",122.91011,14.92346,52,"PPM","19_0503","A"
"AMPPMP",129.97183,14.05833,52,"PPM","19_0503","A"
"APMMPM",124.40369,23.08131,52,"MMP","19_0503","A"
"AMPPMM",114.67681,14.22489,52,"PPM","19_0503","A"
"BPMPMP",118.35341,15.98386,52,"MPM","19_0503","A"
"APMMPP",115.72788,17.55903,52,"MMP","19_0503","A"
"BMPPMP",119.45873,15.8646,52,"PPM","19_0503","A"
"BMPMMP",119.3887,15.17763,52,"PMM","19_0503","A"
"BPMPMM",119.41277,15.34594,52,"MPM","19_0503","A"
"BPMPPM",121.06107,15.50898,52,"MPP","19_0503","A"
"BMMMPM",117.0897,16.34873,52,"MMP","19_0503","A"
"BMPMPM",117.10537,16.2601,52,"PMP","19_0503","A"
"APPPMP",121.79508,14.75688,52,"PPM","19_0503","A"
"BPPPPM",121.32651,17.05912,52,"PPP","19_0503","A"
"BPPMPP",118.6522,19.04017,52,"PMP","19_0503","A"
"APMPMP",122.93731,15.74386,52,"MPM","19_0503","A"
"IPPPPP",122.77556,16.33229,52,"PrPrPr","19_0503","A"
"AMMMMP",121.50534,16.52653,52,"MMM","19_0503","A"
"AMMPMM",119.69698,15.9285,52,"MPM","19_0503","A"
"BMPMPP",118.01781,16.60934,52,"PMP","19_0503","A"
"APMMMM",120.17909,14.71444,52,"MMM","19_0503","A"
"AMPPMM",117.35834,13.29372,52,"PPM","19_0503","A"
"BMPMMP",118.1419,13.74507,52,"PMM","19_0503","A"
"APMMMM",118.85049,13.72844,52,"MMM","19_0503","A"
"IPPPPP",118.41061,13.28088,52,"PrPrPr","19_0503","A"
"BPMPPP",121.13359,12.46094,52,"MPP","19_0503","A"
"APPMPM",123.76928,14.11253,52,"PMP","19_0503","A"
"BPPMMP",121.24006,15.0621,52,"PMM","19_0503","A"
"BMMMPP",119.88066,18.70727,52,"MMP","19_0503","A"
"AMMPPM",120.43108,18.46618,52,"MPP","19_0503","A"
"APMPMP",120.00396,17.33205,52,"MPM","19_0503","A"
"BMMMMM",123.16129,15.00994,52,"MMM","19_0503","A"
"BMPPMM",123.20474,15.20853,52,"PPM","19_0503","A"
"IPPPPP",123.51679,16.12765,52,"PrPrPr","19_0503","A"
"AMPMMM",123.86114,15.34991,52,"PMM","19_0503","A"
"AMMMMM",125.12188,14.73629,52,"MMM","19_0503","A"
"BPMMPP",120.41124,20.17439,52,"MMP","19_0503","A"
"BMMPPP",120.99395,19.81696,52,"MPP","19_0503","A"
"BPPMMM",123.39895,16.90357,52,"PMM","19_0503","A"
"AMPMPM",124.2879,15.51129,52,"PMP","19_0503","A"
"AMMPPP",122.58246,16.17355,52,"MPP","19_0503","A"
"BPPMMM",122.83005,18.75075,52,"PMM","19_0503","A"
"BPMMPM",121.66187,17.109,52,"MMP","19_0503","A"
"BPPMPM",117.87665,20.261,52,"PMP","19_0503","A"
"AMPPMP",121.13568,15.09238,52,"PPM","19_0503","A"
"BMMPPP",121.72419,14.26636,52,"MPP","19_0503","A"
"BPPMMP",115.90081,16.64408,52,"PMM","19_0503","A"
"APMMMP",121.77626,14.17305,52,"MMM","19_0503","A"
"AMMPPM",121.32864,14.23938,52,"MPP","19_0503","A"
"AMPPMM",118.56294,13.45948,52,"PPM","19_0503","A"
"BMMPPM",122.79579,14.48615,52,"MPP","19_0503","A"
"BPPPMM",118.41261,15.09722,52,"PPM","19_0503","A"
"BMPMMP",114.92568,16.33521,52,"PMM","19_0503","A"
"AMMPMP",121.8494,15.00018,52,"MPM","19_0503","A"
"APPMPP",107.12401,20.11332,52,"PMP","19_0503","A"
"BMPMPM",119.63357,15.88102,52,"PMP","19_0503","A"
"APMPMM",116.46268,17.23271,52,"MPM","19_0503","A"
"APMMPP",114.19232,18.31621,52,"MMP","19_0503","A"
"AMMMPP",118.15864,17.93454,52,"MMP","19_0503","A"
"AMPPMM",119.97995,16.27512,52,"PPM","19_0503","A"
"BPPMPM",120.04049,16.84589,52,"PMP","19_0503","A"
"AMMMPP",63.71757,31.45095,52,"MMP","19_0503","A"
"APPPMM",120.9828,16.80762,52,"PPM","19_0503","A"
"BPPMMM",118.90079,16.63783,52,"PMM","19_0503","A"
"BMMPMP",116.27979,17.82129,52,"MPM","19_0503","A"
"BPMPPP",110.96445,22.01046,52,"MPP","19_0503","A"
"BMPMPP",101.45772,21.88625,52,"PMP","19_0503","A"
"BMPMMM",104.71813,18.6332,52,"PMM","19_0503","A"
"APMPMM",119.47868,14.75585,52,"MPM","19_0503","A"
"BPMPMP",113.55336,17.15399,52,"MPM","19_0503","A"
"APMPPM",114.22788,17.4555,52,"MPP","19_0503","A"
"AMPMPP",116.78788,16.1776,52,"PMP","19_0503","A"
"BMPMMP",119.30637,14.97087,52,"PMM","19_0503","A"
"APMPPM",127.18735,14.65508,52,"MPP","19_0503","A"
"BMPMPP",122.59461,16.1915,52,"PMP","19_0503","A"
"AMMPPM",114.53375,16.78192,52,"MPP","19_0503","A"
"BPMPMM",110.7279,17.96706,52,"MPM","19_0503","A"
"AMPMMP",105.05707,19.52172,52,"PMM","19_0503","A"
"APMPMM",116.13669,17.08691,52,"MPM","19_0503","A"
"BPMPPM",117.06391,16.83961,52,"MPP","19_0503","A"
"IPPMPP",105.09409,21.54355,52,"PMP","19_0503","A"
"BPPMMP",117.19419,16.52315,52,"PMM","19_0503","A"
"AMPMPP",112.42565,20.61715,52,"PMP","19_0503","A"
"BPPMPP",82.91766,21.91963,52,"PMP","19_0503","A"
"BPPPMP",119.87329,16.53743,52,"PPM","19_0503","A"
"AMMMMM",112.55904,21.26914,52,"MMM","19_0503","A"
"BMMPMM",115.62968,18.69857,52,"MPM","19_0503","A"
"APMPPM",117.9743,16.83142,52,"MPP","19_0503","A"
"APMMPM",113.63618,19.26261,52,"MMP","19_0503","A"
"BMPPMP",118.94618,16.59319,52,"PPM","19_0503","A"
